75.3,1.5,121.5
75.4,1.5,120.5
75.5,1.5,120.5
75.60000000000000,1.5,120.5
75.7,1.5,120.0
75.8,1.5,120.0
75.9,1.5,119.5
76.0,1.5,119.5
76.10000000000000,1.5,119.5
76.2,1.5,118.5
76.3,1.5,118.5
76.4,1.5,118.5
76.5,1.5,118.0
76.60000000000000,1.5,118.0
76.7,1.5,117.5
76.80000000000000,1.5,117.0
76.9,1.5,116.5
77.0,1.5,116.5
77.10000000000000,1.5,116.5
77.2,1.5,116.0
77.30000000000000,1.5,115.0
77.4,1.5,115.0
77.5,1.5,114.5
77.60000000000000,1.5,114.5
77.7,1.5,113.5
77.80000000000000,1.5,113.5
77.9,1.5,113.0
78.0,1.5,113.0
78.10000000000000,1.5,112.5
78.2,1.5,112.5
78.30000000000000,1.5,111.5
78.4,1.5,111.5
78.5,1.5,111.5
78.60000000000000,1.5,111.5
78.7,1.5,111.5
78.80000000000000,1.5,110.0
78.9,1.5,110.0
79.0,1.5,110.0
79.10000000000000,1.5,109.5
79.2,1.5,109.5
79.30000000000000,1.5,108.5
79.4,1.5,108.5
79.5,1.5,108.5
79.60000000000000,1.5,108.0
79.7,1.5,108.0
79.80000000000000,1.5,107.5
79.9,1.5,107.5
80.0,1.5,107.0
